ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
sll1242-5UTR(Kopf);feature;68;2;0;0;0;0;0;4.5;1.5;0;1.5;1;0;0;0;0;0;0
sll1244;feature;459;2;0;0;3;1;4;43;41;24.5;11.5;12.5;14.5;6;1.5;0;2;0
sll1244-3UTR(Kopf);feature;201;2;0;0;1;3;2;5.33;12;6.5;3;2.83;2.5;0;1.5;0;2;2
sll1244-5UTR(Kopf);feature;55;2;0;0;0;0;0;2;1;0;1.5;1;1;0;0;0;0;0
sll1245;feature;387;2;0;0;0;0;2;12.33;21.5;22;4.5;1.83;4;7;2.5;3;0;0
sll1245-3UTR(Kopf);feature;310;2;0;0;0;1;0;3;2.5;0;9;0.5;4;0;1.5;4;2;2
sll1245-5UTR(Kopf);feature;44;2;0;0;0;1;0;2.33;2;4;0.5;0.33;0;0;0;0;0;0
sll1247;feature;1374;2;0;0;0;7;57;183.5;254.5;107.5;62;35;33.5;13;21.5;6.5;3.5;0
sll1247-as;feature;125;2;0;0;0;2;4;1;6.5;8;7.5;1.5;4;1;0;0;0;0
sll1249;feature;1542;2;0;1;10.5;0;3;8;12;6;19;5;4.5;4;0;2;0;0
sll1249-5UTR(Kopf);feature;123;2;0;0;0.5;0;0;1;0;0;0;0;0.5;0;0;0;0;0
sll1250;feature;387;2;0;0;1;0;0;0;0;1;5;1;2;3;1;2;0;0
sll1251;feature;891;2;0;0;0;2;0;8;4.5;4;10;8.5;4.5;0;0;0;0;0
sll1251-3UTR(Kopf);feature;54;2;0;0;0;1;0;0;1.5;0;0;0;0.5;0;0;0;0;0
sll1251-5UTR(Kopf);feature;99;2;0;0;0;0;0;0;0;2;0;0.5;0;0;0;0;0;0
sll1252;feature;780;2;0;0.5;0;6;2.83;4;5.5;5;13.5;6;5;1;1;0;0;0
sll1252-5UTR(Kopf);feature;19;2;0;0.5;0;0;0;0;0.5;0;1.5;0;1;0;0;0;0;0
sll1253;feature;2829;2;0.5;0;7;15;3;14;39.25;16;44;9;16;3;8;1;0;0
sll1253-as;feature;39;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sll1254;feature;1041;2;0;0;2;3;2;15;33;8.5;10.5;13.5;8.5;10.5;6;0;3;0
sll1254-5UTR(Kopf);feature;20;2;0;0;0;0;0;2;8;0.5;0.5;1.5;3.5;1.5;1;0;0;0
sll1255;feature;1017;2;0;0;3.08;11.73;1.35;0.36;0.5;2.42;18.16;10.66;10.24;4.82;0.29;0.36;0.09;0
sll1256;feature;360;2;0;0.08;4.87;18.76;0.53;1.77;5.5;4.62;24.47;10.79;8.37;1.76;0.58;0.21;0.21;0
sll1256-5UTR(Kopf);feature;27;2;0;0;0.21;3.87;0;0.1;0.26;1.73;0.71;0.77;0.77;0;0;0.05;0.08;0
sll1257;feature;495;2;0;0.24;8.92;34.19;0.69;1.84;3.05;2.29;19.79;6.69;5.63;1.8;1.01;0.08;0.09;0.1
sll1258;feature;582;2;0;0;0;2;1;0;2;3.5;7;2.5;2;1;1;0;0;0
sll1258-3UTR(Kopf);feature;237;2;0;0;1;0;0;2;2;0.5;7;4;0;0;1;0;0;0
sll1258-5UTR(Kopf);feature;26;2;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0
sll1258-as;feature;70;2;0;0;0;1;0;0;1;2;3;1;1;0;0;0;0;0
sll1260;feature;810;2;0;0;0;6;9.5;53.5;91;41;15;16;13;5.5;5.5;7;2;1
sll1260-3UTR(Kopf);feature;134;2;0;0;0;1;0;6.33;4.5;2;2.33;5;0.5;2.5;3;0;0;0
sll1260-5UTR(Kopf);feature;98;2;0;0;0;4;14.5;25.5;34;8;0;1;0.5;0.5;2.5;2.5;0;0
sll1261;feature;657;2;0;0;0;6;12;41.33;41;23;23.83;7;10.5;9;2;8.5;0;2.5
sll1261-3UTR(Kopf);feature;103;2;0;0;0;3;1;4.5;9;8;4;3;5.5;0;0;0.5;0;1.5
sll1261-5UTR(Kopf);feature;21;2;0;0;0;0;0;0.83;0;0;0.83;0;0.5;0;1;0;0;0
sll1262;feature;486;2;0;0;0;0.5;1;7.5;10.5;11;2;4;1;4.5;4;1.5;0;0
sll1262-5UTR(Kopf);feature;52;2;0;0;0;0.5;1;0;0;1.5;0;1;1;1.5;1;0.5;0;0
sll1263;feature;933;2;0;0;4;10;4;20.5;27.17;20.5;18.5;5;13;0;7;0;0;0
sll1263-as;feature;63;2;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0
sll1265;feature;5937;2;0;2;3;20;41;204;299;181;109;90.5;128;89.33;81;48;14;7
sll1265-3UTR(Kopf);feature;46;2;0;0;0;1;0.5;0;1.5;0.5;0;0.5;0;0.83;0;0;0.5;0.5
sll1265-as;feature;40;2;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0
sll1265-as2;feature;278;2;0;0;2;2;9;18;29;27;28;21;10;8;6;4;4;0
sll1267;feature;591;2;0;0;0;5;3.5;22.33;39.83;12.17;17.33;11;14.33;10.5;6;5.33;3.5;4.5
sll1267-3UTR(Kopf);feature;27;2;0;0;0;0.5;0;3.83;6.83;3.17;0.33;1.5;1.83;2.67;0.5;0.83;0;0
sll1268;feature;1554;2;0;0;9;11;37;168;262;134;50.5;44;50;24.5;19;8;2;0
sll1268-3UTR(Kopf);feature;239;2;0;0;1;3;1.5;7;3;0;9;3;2;3;3;0;0;0
sll1268-5UTR(Kopf);feature;235;2;0;0;2;5.5;12;45.83;66.83;35.17;9.83;9.5;13.83;12.17;5.5;2.83;0;0
sll1270;feature;1593;2;0;0;18.33;103.33;233.67;331;410;166.67;78.83;55.67;54.83;24;13;3;1;2
sll1270-5UTR(Kopf);feature;94;2;0;0;3.33;0.33;6.67;42.5;46;29.67;13.83;9.17;6.33;3.5;3.5;0;0;0
sll1270-as;feature;97;2;0;0;0;0;0;0;2;0;3;1;2;2;2;0;0;0
sll1271;feature;1719;2;0;0;4;8;11;29;49.5;30;33;23;21;8;6.5;9;2;0
sll1272;feature;771;2;0;0;1;8;0.5;2;2;1;7;5;3;2;2;0;0;0
sll1272-as;feature;106;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
sll1273;feature;1425;2;0;0;1;5;3;27;15;8.5;16.5;16;4;0;6;0;0;0
sll1273-3UTR(Kopf);feature;333;2;0;0;0;0;1;0;5;2;4;2.5;1;0;0;0;0;0
sll1273-5UTR(Kopf);feature;126;2;0;0;0;1;0.5;2;1;0.5;0.5;1.5;1;0;0;0;0;0
sll1274;feature;516;2;0;0;2;1;0;3;3;3;5.5;1;3;2;1;2;0;0
sll1274-3UTR(Kopf);feature;267;2;0;0;4;3;0.25;4;3;3;3.5;0;1;1;0;0;0;0
sll1274-5UTR(Kopf);feature;36;2;0;0;0;2;0;1;3;1;0;0;1;0;0;0;0;0
sll1275;feature;1776;2;0;0;1;6;2;19;53;26;27;21;17;11;6.5;2.5;0;2
sll1275-5UTR(Kopf);feature;72;2;0;0;0;0;0;0;0;0;1;0;0;1;1.5;0.5;0;0
sll1275-as;feature;68;2;0;0;0;0;0;0;1.5;2;2;0;0;0;0;0;0;0
sll1276;feature;1605;2;0;0;0;5;7;11;19.5;15.5;28;15;8;8;5;3;3;0
sll1276-as;feature;98;2;0;0;0;0;0;4;0;0;4;0;0;0;0;0;1;0
sll1277;feature;1155;2;0;0;1;7.67;1.5;6;0.5;5.5;14;7;10;3;1;1;0;0
sll1277-as;feature;217;2;0;0;2;1;0;0;3;0;4;5;3;3;1;0;0;0
sll1280;feature;888;2;58.5;76.5;3245;18484.5;31962;31201.25;28746;12786;11071;3261;1340.5;642;532;270;98.5;187.5
sll1280-5UTR(Kopf);feature;26;2;0;0;0;1.5;0;0;0.5;1.5;0.5;1;0;0;0;0.5;0;0
sll1281;feature;324;2;0;0;1;3;37.5;88;216;137;64;42;36;21;13;12;11;0
sll1282;feature;495;2;0;0;2;4;9;27;58;47;31;19;6;10;16;6;1;0
sll1283;feature;1176;2;0;0;5;3;2.5;24;33;31.5;18.5;10;9;5;7;10;0;0
sll1283-5UTR(Kopf);feature;21;2;0;0;0;1;1.5;0;1;0;0;0;0;0;0;0;0;0
sll1283-as;feature;89;2;0;0;0;3;0;0;2;1;2;0;1;0;0;0;0;0
sll1284;feature;615;2;0;0;2;2;1;5.5;15;21;7;0;3;7.5;6.5;0;0;0
sll1285;feature;942;2;0;0;1;3;0;2.5;2;1.5;7.5;5;7;2.5;2.5;0;0;0
sll1286;feature;645;2;0;0;0;6;3.5;27.5;31;21.5;10;10;3.5;7;4;0;0;0
sll1286-3UTR(Kopf);feature;498;2;0;0;0;1;1.5;6;8;1.5;7;6.5;2.5;3;0;0;0;0
sll1286-5UTR(Kopf);feature;31;2;0;0;0;0;0;1;0;0;0;0.5;0;0;1;0;0;0
sll1289;feature;585;2;1;0;0;1;0;3;3;2;4;4;1;0;1;1;2;0
sll1289-5UTR(Kopf);feature;81;2;0;0;0;1;0;1;0;0;0;0;1;0;4;0;0;0
sll1289-as;feature;299;2;0;0;0;0;0;3;5;1.5;3;1.5;2;1.5;0;0;0;0
sll1289-as2;feature;229;2;0;0;0;0;0;3;3;1.5;3;0.5;0;1.5;0;0;0;0
sll1290;feature;2001;2;0;0;2.5;7;10.33;39;52;19.5;15;26;16;14;9;0;5;2
sll1291;feature;1206;2;0;0;1;4;15;35;57;24.5;31.5;8.5;10.5;6.5;5;0;5;0
sll1291-3UTR(Kopf);feature;87;2;0;0;0;0.33;0.33;0.67;0.33;0;2.5;2.17;1;0.83;0.5;0;0;0
sll1291-5UTR(Kopf);feature;147;2;0;0;0;0;3;5;3;2.5;1;0.5;0.33;0;0.5;0;1;0
sll1292;feature;366;2;0;0;0.5;1.83;2.83;5.17;13.33;4;3.5;1.67;6.5;1.33;4.5;6;0.5;0
sll1292-5UTR(Kopf);feature;21;2;0;0;0;0.33;0.33;0.67;2.33;0;1.5;1.67;1.5;0.33;0;0;0;0
sll1293;feature;468;2;0;0;0.5;4.5;18.5;39.5;60;38;19;17;19.5;4;9.5;0;5.5;0
sll1293-as;feature;56;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sll1294;feature;2862;2;0;0;6;17;41;169;317.5;137.5;77;74.5;91.5;55;43;49.75;16;8
sll1294-5UTR(Kopf);feature;46;2;0;0;0;0;0;2;3.5;2.5;2.5;0;2;0;0;0;0;0
sll1294-as;feature;23;2;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0
sll1296;feature;2775;2;0;0;7;17;69;185;326;222;89.5;73.5;115.5;81;81;15.5;18;4
sll1296-as;feature;107;2;0;0;1;2;0;0;1;1;2;2;0;0;0;0;0;0
sll1297;feature;1017;2;0;0;3;1;2;4;3;1;5;10;1;0;0;1;1;1
sll1298;feature;741;2;0;0;0.5;2;0.83;6.5;5.5;3;13.5;3;5.5;0;0;2;0;0
sll1298-5UTR(Kopf);feature;19;2;0;0;0;0;0.5;0;1.5;1;0;0;1;0;0;0;0;0
sll1299;feature;1242;2;0;0;1;5;0;3;6;7;17.5;11;9.5;8;7;1;0;4
sll1300;feature;636;2;0;0;3;4;1.5;6;4;2;5;0;2;0;0;0;0;0
sll1304;feature;864;2;0;0;0;2;6.5;19;22.5;9;13;11;4;7;0.5;0.5;0;0
sll1305;feature;888;2;0;0;0;2;2.5;15.5;28;10;16;13.5;6;10.5;3;3.5;0;2
sll1306;feature;1008;2;0;0;0;5;14;116.5;147.5;72;34.5;18.5;24.5;34.5;14;2;1;0
sll1306-as;feature;76;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
sll1307;feature;528;2;0;0;0;6;14;99;181;125;49;36;49.5;17;21;2;4;0
sll1308;feature;747;2;0;0;0;1;0;0;0.5;2;2.5;2;2;0;0;0;0;0
sll1308-3UTR(Kopf);feature;664;2;0;0;2;6;0;1;3;0;2.5;1;3;0;0;0;0;1
sll1308-5UTR(Kopf);feature;16;2;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
sll1314;feature;1110;2;0;0;2;3;0;2;4;0;6;9;9;0;4;0;0;0
sll1315;feature;1059;2;0;0;0;3;0;4;5;2;4;2;1;0;0;0;0;0
sll1315-as;feature;139;2;0;0;0;1;2;0;4;4;6;2;3;2;1;1;0;0
sll1316;feature;543;2;0;0;0;1;10;25;63.5;29.5;16;15.5;5;10.5;4.5;3;8.5;0
sll1316-5UTR(Kopf);feature;132;2;0;0;2;1;5;1;13.5;4.5;1;0.5;0;0.5;0.5;2;0.5;0
sll1317;feature;987;2;0;2;0;8;24;92.5;134;94;22;30;48;27;23;6;6;0
sll1318;feature;669;2;0;0;0;0;0;1;0;1;5;2;2;1;0;0;0;0
sll1319;feature;990;2;0;0;0.33;3;0;0;4;4;9;5;3;0;0;0;0;0
sll1321;feature;354;2;0;1;8;25.5;126.5;513.5;1010.5;597;178.5;159.5;191;96;30.5;42;9;6
sll1321-5UTR(Kopf);feature;173;2;2;0;6;11.5;63.5;194.5;381.5;253;90.5;56.5;53;31;19.5;19;1;0
sll1321-as;feature;119;2;0;0;0;0;0;11;12;14;2;8;1;0;2;1;0;0
sll1322;feature;747;2;1;1;17;28;202;695;1158;860;425;320;290;163;151;60;15;3
sll1323;feature;432;2;0;0;2;15;12;58.5;113;98.5;41;36.5;24;37;13;14;4;0
sll1324;feature;540;2;0;2;2;8;20;74.5;87.5;79;28;20.5;41;25;17.5;20;9.5;3
sll1325;feature;558;2;0;2;3;8;54;158;244.5;170;89.5;80.5;55;35;43;26.5;7.5;5
sll1326;feature;1512;2;0;2;15;22;101.5;393;708;396.5;164.5;118.5;223;173;151.5;83.5;21;9
sll1326-as;feature;130;2;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0
sll1327;feature;945;2;0;2;5;7;74;291;460;263;92;72;104;72;53;21;7;6
sll1329;feature;807;2;0;0;1;4;5;35.5;18;10;17;11.5;6;6.5;4;0;0;0
sll1329-3UTR(Kopf);feature;304;2;0;0;0;0;2;0;1;0;2.5;0.5;0;1.33;0;0;0;0
sll1329-5UTR(Kopf);feature;44;2;0;0;0;0;2;2.5;1;1;0;1;0;0.5;0;0;0;0
sll1330;feature;753;2;0;0;0;0.5;10;31;39.5;34;25.5;8;11;11.83;4;1;2;0
sll1330-3UTR(Kopf);feature;542;2;0;0;5;1;6;18;21;12;11.5;5;14;7;11;2;1;2
sll1330-5UTR(Kopf);feature;27;2;0;0;0;0.5;1;3;2.5;1;1.5;0;0;0.83;1;0;0;0
sll1333;feature;708;2;0;0;4;5;3.5;6.5;6;8.5;10.83;1.5;5;2;2;0;0;0
sll1333-3UTR(Kopf);feature;60;2;0;0;0;1;0.5;1.5;2.5;1.33;0.33;0;0;0;0;0;0;0
sll1333-5UTR(Kopf);feature;83;2;0;0;0;1;0;0;3;1.5;4.5;1.5;0;0;0;0;0;0
sll1334;feature;1530;2;2.5;0;3;6.5;17;50;65;43;29;20;17;14;14;2;3;0
sll1334-as;feature;223;2;0;0;0;0;0;1.5;0;1;0.33;0;0;0;0;0;0;0
sll1334-as2;feature;52;2;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0
sll1336;feature;2118;2;0;0;0;14;12;46;82;33;41.5;35.5;38.5;22;11.5;10;2;4.5
sll1336-3UTR(Kopf);feature;142;2;0;0;0.33;0;4.83;12;16;7.5;1;3.5;3;1.33;2;0;0;0
sll1336-5UTR(Kopf);feature;101;2;0;0;0;0;1;0;3.5;4;5.5;3;0;0;2;2;0;1.5
sll1338;feature;564;2;10;14;55.83;151.5;891.83;3142;4785.5;2735;920.5;657;699.5;367.17;280;159.5;69.5;14.5
sll1338-3UTR(Kopf);feature;806;2;0;1;38.5;87.5;270;772.5;760.5;349.5;125.5;78.5;77;37;48.5;12.5;8;2
sll1338-5UTR(Kopf);feature;64;2;0;0;3.33;14;77.33;241.5;373.5;182;50;38;38;6.83;16;3;2.5;0.5
sll1338-as;feature;63;2;0;0;2;1;2;1;2;1;2;0;0;0;0;0;0;0
sll1340;feature;303;2;0;0;1;1;0;2.5;1.5;2;3.5;2.5;3;0;0.5;0;2;0
sll1340-3UTR(Kopf);feature;118;2;0;0;0;0;0;0;1.5;1.5;0.5;0;0;0;1;0;0.5;0
sll1340-5UTR(Kopf);feature;40;2;0;0;0;0;0;0.5;0.5;1;0.5;1;0;1;0;0;0;0
sll1341;feature;471;2;0;0;0;2;2;22;36.5;19;15;11;6.5;3;2;3;0;0
sll1341-3UTR(Kopf);feature;737;2;0;0;0;1;2;11;33.5;7;7;6;4.5;3;8;1;0;0
sll1341-5UTR(Kopf);feature;75;2;0;0;0;0;0;0;5.5;4.5;1.5;2;1;1;1.5;1;0.5;0
sll1341-as;feature;197;2;0;0;0;0;0;2;1;4;8;1;0;0;1;0;0;0
sll1342;feature;1014;2;0;0;2;2;17;52.5;57.5;34.5;40.5;28;29;32.5;17;7.5;4;2
sll1342-3UTR(Kopf);feature;104;2;0;0;0;0;5;15;21.5;7.5;2.5;12.5;7;3;3;2;0;0
sll1342-5UTR(Kopf);feature;51;2;0;0;0;2;0;0.5;3;3;3;3.5;4;1.5;1;0.5;0;0
sll1343;feature;2610;2;0;0;8;6.5;0;4;10;19.83;35.83;18.83;6.67;3;1;0;0;0
sll1343-3UTR(Kopf);feature;10;2;0;0;0;0;0;0;0;0.33;1.33;0.33;0.67;0;0;0;0;0
sll1343-5UTR(Kopf);feature;35;2;0;0;0;0.5;0;0;1;0.5;1;0.5;0;0;0;0;0;0
sll1344;feature;762;2;0;0;2;0.5;1;8;10;5.33;5.33;4.33;1.67;2;3;0;0;0
sll1344-3UTR(Kopf);feature;622;2;0;0;0;6.5;0;0;2;2.33;4.5;1;0;3;2;0;0;2
sll1344-as;feature;101;2;0;0;0;2;0;1;0;0;3;1;0;0;2;0;0;0
sll1348;feature;933;2;0;0;0;2;0;5;5;8.5;10;7;5;4;4;1;0;2
sll1349;feature;666;2;0;0;2;0;0;3;2.33;0.83;6.33;3.33;3.33;1;0;0;0;0
sll1349-5UTR(Kopf);feature;32;2;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
sll1350;feature;1197;2;0;0;2;11;6;14;11.33;13.83;14.83;12.33;11.33;3;5;2;2;0
sll1350-3UTR(Kopf);feature;75;2;0;0;0;1;0;6;3;3;0;1;0;0;0;0;0;0
sll1350-5UTR(Kopf);feature;30;2;0;0;0;0;0;0;0.33;1.33;1.83;0.33;0.33;0;0;0;0;0
sll1350-as;feature;138;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
sll1352;feature;1419;2;0;0;2;8.5;9;16.5;4;7;5;5;8;8;10;17;2;0
sll1353;feature;2997;2;0;0;2;10;3;13.5;44;15;52.33;23;18;2;0;3;0;0
sll1353-as;feature;55;2;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0
sll1354;feature;2280;2;0;0;1.5;3;2;15.5;18;12;17.33;8;5.5;4.5;2.5;0.5;0.5;0
sll1354-5UTR(Kopf);feature;20;2;0;0;0;0;0;0;2.5;1;0.33;0;0;0;0;0;0;0
sll1354-as;feature;64;2;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;0
sll1355;feature;546;2;0;0;2;3.5;0.83;22.83;22.33;29;10;14;8;2;2;2;0;0
sll1355-5UTR(Kopf);feature;32;2;0;0;0;0.5;0.83;2.83;1.33;1.5;0;0;0;0;0;0;0;0
sll1355-as;feature;29;2;0;0;0;0;0;0;2;1;2;0;0;0;0;1;0;0
sll1356;feature;2550;2;0;0;7;14;18;152.5;186;112;55;49;40;31;28.5;11;5;0
sll1356-3UTR(Kopf);feature;106;2;0;0;0;0;0;1;3;1.33;4;1;0;0;0;0;0;0
sll1356-5UTR(Kopf);feature;17;2;0;0;0;0;0;1.5;1;2;1;0;0;1;0.5;0;0;0
sll1358;feature;1185;2;0;0;0;13;18.5;28;50;38.83;31.5;17;20.5;8;5;0;0;0
sll1358-5UTR(Kopf);feature;57;2;0;0;0;0;0;0;1;1.83;2;0;0.5;0;0;0;0;0
sll1359;feature;2037;2;0;0;1;7;8.5;14;15;9;15.5;10;3;9;6;2;0;0
sll1360;feature;3351;2;0.33;0;5;14;4;19;28.5;6.5;54;22;20;5;11;4;0;1
sll1360-5UTR(Kopf);feature;34;2;0;0;2;0;0;0;0.5;1.5;1;0;1;0;0;0;0;0
sll1360-as;feature;164;2;0;0;0;2;2;0.5;2;2;1;0;2;0;0;0;0;0
sll1360-as2;feature;221;2;0;0;0;1.83;0;1.5;1.5;0;0.5;0;0.5;0;0;0;0;0
sll1362;feature;2967;2;0;0;7.5;15.5;4;30;42.5;21;32.5;21.5;15.5;8;4;3;0;0
sll1362-3UTR(Kopf);feature;368;2;0;0;0.5;2;2;8;19.5;4;6;2.5;6.5;5;0;1;0;0
sll1362-5UTR(Kopf);feature;34;2;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0;0;0
sll1363;feature;996;2;0;1;2.5;7;19;71.5;97;67.5;42.5;24;44.5;9;19.5;13.5;5.5;2
sll1363-3UTR(Kopf);feature;73;2;0;0;2;0.33;1;10.83;6.33;2.83;5.5;1;6.5;1.17;1;0.5;0;0
sll1363-5UTR(Kopf);feature;42;2;0;0;0;0;0;2.5;1;3.5;0;0;1;0.5;0.5;0;0.5;0
sll1363-as;feature;124;2;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0
sll1365;feature;1902;2;0;0;1;12;7;9;12;6;17.5;11;5;6;2.5;0;0;0
sll1365-5UTR(Kopf);feature;78;2;0;0;0;0.5;0;1;0;0;0.5;1;0;0;0.5;1;0;0
sll1366;feature;3120;2;0;0;1.5;17;7;22;20.5;22.5;39;19.5;19.5;5.5;13.5;4;4;0
sll1366-5UTR(Kopf);feature;20;2;0;0;0;0;0;0;1.5;2;2;1.5;1.5;0.5;0.5;0;0;0
sll1367;feature;786;2;0.06;0;3;1;0;1;4;6.5;3;6.5;2;1;0;0;0;0
sll1367-3UTR(Kopf);feature;319;2;0;0;0;2;0;0;0;1.5;6.5;3;2.5;0;2;0;0;0
sll1367-5UTR(Kopf);feature;51;2;0.06;0;1;0;0;1;2;1;0.5;0.5;0.5;0;0;0;0;0
sll1369;feature;1293;2;0;0;2;2;3;30;26.5;18.5;9;9;16.5;12;5.5;6;0;3
sll1369-as;feature;60;2;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0
sll1370;feature;1104;2;0;0;0;2;2;3;4;8;4;3;9;3;0;4;0;0
sll1370-3UTR(Kopf);feature;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sll1370-as;feature;133;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
sll1371;feature;699;2;0;0;3;2.5;0;6.5;7.33;4;7.83;7;5;5;1;0;0;1
sll1371-3UTR(Kopf);feature;65;2;0;0;0;0;0;0;0;0.5;1;0;0.33;0;0;0;0;0
sll1371-5UTR(Kopf);feature;46;2;0;0;0;0.5;0;0.5;1.33;1;0.33;0;0;0;2;0;0;0
sll1372;feature;828;2;2;0;0;2;0;11;12;6;10;6.5;5.33;2;2;0;0;0
sll1372-5UTR(Kopf);feature;67;2;0;0;0;0;0;0;0;0.5;0.5;0.5;0.33;0;0;0;0;0
sll1372-as;feature;91;2;0;0;0;4;0;4;4;2;1;0;0;0;0;2;0;0
sll1373;feature;552;2;0;0;0;1;3;2;0;2;2;6;3;1;1;0;2;0
sll1374;feature;1635;2;0;0;2;5;11;80;127.5;67;48.5;35;25.5;23;17;6.5;3.5;0
sll1374-as;feature;148;2;0;0;0;0;0;2;2;0;1;2;5;0;0;0;0;0
sll1376;feature;1233;2;0;0;1;4;4;24.5;26.5;30.5;31.5;18;11.5;6;6;4;0;0
sll1376-3UTR(Kopf);feature;178;2;0;0;0;2;0;6;1.5;1;0.5;0;0;0;0;0;0;0
sll1376-5UTR(Kopf);feature;37;2;0;0;0;1;0;2.5;5;1.5;4;0;0.5;1;0;0;0;0
sll1376-as;feature;117;2;0;0;0;0;0;0;0;0;1;4;0.5;0;0;0;0;0
sll1377;feature;1440;2;0;0;0;4;5;27;31.5;33.5;15;12;14;9;13;2;6;0
sll1377-5UTR(Kopf);feature;36;2;0;0;0;0;0;0;2;1.5;0.5;0;0;1;0.5;0;0;0
sll1378;feature;903;2;0;0;2;5;6;5;18.5;5;9.5;5;5;0;0.5;4;0;0
sll1380;feature;645;2;0;0;0;0;3;13;12;3;5;5.5;3;4;0;0;0;0
sll1380-5UTR(Kopf);feature;92;2;0;0;0;0;1;1;3;0;1;0;1;0;0;0;0;0
sll1381;feature;414;2;0;0;0;1;2;0;2;1;4;5.5;2;0;0;0;2;0
sll1382;feature;369;2;0;0;1;7.5;47.5;136.5;176;78;33;32.5;28;19;10;10;3.5;2
sll1382-5UTR(Kopf);feature;37;2;0;0;0;0.5;1.5;11.5;18.5;14;7;5.5;9;2;1;0;1.5;0
sll1383;feature;864;2;0;0;1;8;4;24;37.5;38;12;16;15;5;10;1;0;0
sll1384;feature;945;2;0;0;4;8;16;14;50.5;22;25.5;8.5;4;6.5;3;3;2;0
sll1384-3UTR(Kopf);feature;123;2;0;0;0;2;4;5;3;5;1;0;4;2.5;1;0;0;0
sll1384-5UTR(Kopf);feature;36;2;0;0;0;0;1;1;5.5;4;4.5;0.5;2;1;0;0;0;0
sll1386;feature;516;2;0;0;0;2;0;7.5;2.5;3;13;6;3.5;3;0;0;0;0
sll1386-5UTR(Kopf);feature;24;2;0;0;0;0;0;0.5;1.5;1;1;0;1.5;0;0;0;0;0
sll1387;feature;765;2;0;0;1.5;0.5;7;29;57;31;28.5;14.5;13.5;9;9;3.5;0;4
sll1387-3UTR(Kopf);feature;208;2;0;0;0.5;2;2;1.5;7;6;4.5;0;0;0;0;2.5;0;0
sll1387-5UTR(Kopf);feature;118;2;0;0;1;0.5;3;7.5;10;6;4;1.5;2.5;2;1;2;0;0
sll1388;feature;465;2;0;0.5;1;0;13.17;25.5;50.83;33.5;26.17;21.83;15.83;9.5;7;3;4.5;2
sll1388-5UTR(Kopf);feature;65;2;0;0.5;0;0;4.67;2.5;8.33;2.5;2.67;1.83;2.33;3;0;1;1.5;0
sll1389;feature;567;2;0;0;0;3.5;4;8;10.5;6.67;7.33;5;4;1;5;6;1;0
sll1389-as;feature;71;2;0;0;0;0;0;0;0;1;4;1;0;2;0;0;0;0
sll1390;feature;750;2;0;0;2;3;8;18.5;23;15.5;9;13;9.5;7;10;0;0;0
sll1390-5UTR(Kopf);feature;98;2;0;0;0;0;2;0;3;3.5;0.5;2;2;1.5;1;0;0;0
sll1392;feature;612;2;0;0;0;3;2;0;7;8;2;0.5;2;4.5;0;2;0;0
sll1392-5UTR(Kopf);feature;54;2;0;0;0;0;0;1;0;0;2;0.5;0;0.5;0;0;0;0
sll1393;feature;1476;2;0;0;0;4;6;38.5;70.5;41;41.5;24;15;14;19;3;2;2
sll1393-3UTR(Kopf);feature;37;2;0;0;0;0;0;1;3;0;0;1;0;0;1;0;0;0
sll1393-5UTR(Kopf);feature;54;2;0;0;0;1;0;8.5;6;8;3.5;1.5;2;2;0.5;1;0;0
sll1394;feature;669;2;0;0;1;2;0;17;22.5;14.5;9;6.5;10;5.5;1.5;2.5;1;0
sll1394-5UTR(Kopf);feature;80;2;0;0;0;0;0;1;2.5;0;0;1.5;2;0;1;0;0;0
sll1395;feature;843;2;0;0;0;2;0;4;6.5;6.5;5;5.5;4;3.5;2;0.5;1;0
sll1396;feature;675;2;0;0;0;1;2;1;7;7;10;5;0;1;0;0;0;0
sll1397;feature;849;2;21.05;21.03;42.03;76.07;40.74;59.37;65.38;50.14;83.54;22.05;16.32;6.5;5.81;16.19;1.63;3.05
