,ID,Repl1_F1,Repl1_F2,Repl1_F3,Repl1_F4,Repl1_F5,Repl1_F6,Repl1_F7,Repl1_F8,Repl1_F9,Repl1_F10,Repl1_F11,Repl1_F12,Repl1_F13,Repl1_F1415,Repl1_F1617,Repl1_F18,Repl2_F1,Repl2_F2,Repl2_F3,Repl2_F4,Repl2_F5,Repl2_F6,Repl2_F7,Repl2_F8,Repl2_F9,Repl2_F10,Repl2_F11,Repl2_F12,Repl2_F13,Repl2_F1415,Repl2_F1617,Repl2_F18,Repl3_F1,Repl3_F2,Repl3_F3,Repl3_F4,Repl3_F5,Repl3_F6,Repl3_F7,Repl3_F8,Repl3_F9,Repl3_F10,Repl3_F11,Repl3_F12,Repl3_F13,Repl3_F1415,Repl3_F1617,Repl3_F18,Average_F1,Average_F2,Average_F3,Average_F4,Average_F5,Average_F6,Average_F7,Average_F8,Average_F9,Average_F10,Average_F11,Average_F12,Average_F13,Average_F1415,Average_F1617,Average_F18,SpCorAv,Average_Sum_readcount,Feature_subtype
32,6803t12,3.54E-05,0.00016905,0.023499519,0.174539402,0.467037328,0.166860223,0.109789632,0.014695368,0.012023718,0.00702385,0.009360162,0.002116443,0.000885358,0.001065048,0.003807932,0.007091538,5.30E-05,7.02E-05,0.003612991,0.13876609,0.340563708,0.234852389,0.14889077,0.050347952,0.047051428,0.015341915,0.005536333,0.002516632,0.002284297,0.001775648,0.000909089,0.007330134,9.74E-05,1.58E-05,0.004234941,0.115904874,0.484924604,0.236941842,0.065144026,0.024461602,0.038534371,0.016172168,0.007965111,0.001326508,0.002260019,0.000221611,0.000567897,0.001324667,6.19E-05,8.50E-05,1.04E-02,1.43E-01,4.31E-01,2.13E-01,1.08E-01,2.98E-02,3.25E-02,1.28E-02,7.62E-03,1.99E-03,1.81E-03,1.02E-03,1.76E-03,5.25E-03,0.925490196,38779.22516,tRNA
33,6803t13,2.21E-05,8.91E-05,0.005369646,0.147498433,0.476843424,0.211044082,0.104826063,0.012654255,0.006395483,0.006550479,0.003456804,0.002844236,0.001165056,0.001278576,0.003297087,0.016665206,4.52E-05,0.000116292,0.003601515,0.139049222,0.386144493,0.267226396,0.126702679,0.036925451,0.017984281,0.004995323,0.004677257,0.00258639,0.001592028,0.001145158,0.000587121,0.006571037,5.02E-05,3.25E-05,0.001548064,0.030822736,0.562801038,0.295200613,0.068955074,0.019739632,0.007341541,0.005125054,0.002840926,0.001440928,0.002260646,0.000274129,0.000313628,0.001303492,3.92E-05,7.93E-05,3.51E-03,1.06E-01,4.75E-01,2.58E-01,1.00E-01,2.31E-02,1.06E-02,5.56E-03,3.66E-03,2.29E-03,1.67E-03,8.99E-04,1.40E-03,8.18E-03,0.92254902,378738.0616,tRNA
34,6803t14,2.98E-05,0.000472206,0.034950796,0.209606234,0.49322576,0.160158703,0.061849906,0.007738755,0.00513107,0.003683829,0.007361956,0.002680257,0.001109724,0.001256941,0.00393189,0.006812181,7.34E-05,0.000195571,0.018208807,0.264561966,0.391733358,0.189731893,0.083172434,0.019891053,0.014525197,0.004861347,0.002647701,0.002172424,0.002475536,0.001076068,0.000621842,0.003966149,8.52E-05,3.40E-05,0.011476531,0.183553375,0.576346307,0.177372871,0.027909614,0.008149338,0.003158992,0.003846948,0.003013121,0.001150398,0.002035311,0.000220843,0.000338699,0.001393621,6.28E-05,2.34E-04,2.15E-02,2.19E-01,4.87E-01,1.76E-01,5.76E-02,1.19E-02,7.61E-03,4.13E-03,4.34E-03,2.00E-03,1.87E-03,8.51E-04,1.63E-03,4.06E-03,0.942156863,106604.6669,tRNA
35,6803t15,7.83E-05,0.00015949,0.028440816,0.157942444,0.443368717,0.253171486,0.084101897,0.006456103,0.003534867,0.004415245,0.007179073,0.002998317,0.001121188,0.000285163,0.002673673,0.004073264,0.000152152,0.000145334,0.006318978,0.11891569,0.359144787,0.332541499,0.13405255,0.025737166,0.009047622,0.003372528,0.002600337,0.002082845,0.001466371,0.001723723,0.000424473,0.0021538,0.000120146,2.32E-05,0.00795955,0.104072369,0.46495335,0.308016846,0.089638695,0.010889698,0.005699919,0.00157932,0.002230726,0.000818648,0.002198002,0.000112695,0.00042217,0.001384798,1.17E-04,1.09E-04,1.42E-02,1.27E-01,4.22E-01,2.98E-01,1.03E-01,1.44E-02,6.09E-03,3.12E-03,4.00E-03,1.97E-03,1.60E-03,7.07E-04,1.17E-03,2.54E-03,0.939215686,629.5630671,tRNA
36,6803t15-3UTR(Kopf),3.62E-05,0.000297045,0.036282685,0.182894576,0.447151007,0.22905548,0.06872225,0.005480677,0.003762047,0.005506801,0.005539333,0.00353007,0.000626453,0.001438984,0.002090098,0.00758633,0.000242503,8.15E-05,0.009711941,0.157043922,0.373056322,0.305939721,0.117008168,0.017667762,0.006877394,0.002287226,0.003027277,0.002026833,0.001668197,0.000907809,0.000322781,0.002059671,7.09E-05,4.19E-05,0.009698175,0.125213474,0.492854924,0.281041047,0.070169306,0.006822529,0.003649673,0.00116303,0.002463216,0.001224003,0.002073959,0.000610147,0.000475468,0.002499156,1.17E-04,1.40E-04,1.86E-02,1.55E-01,4.38E-01,2.72E-01,8.53E-02,9.99E-03,4.76E-03,2.99E-03,3.68E-03,2.26E-03,1.46E-03,9.86E-04,9.63E-04,4.05E-03,0.932352941,342.4458192,3UTR
37,6803t15-5UTR(Kopf),0.000116039,5.93E-05,0.021852608,0.121580726,0.436549171,0.290955458,0.094309462,0.007540006,0.003743902,0.004124671,0.008363969,0.003062041,0.001496237,0.000242137,0.00358108,0.00242315,0.000105571,0.000166048,0.004420182,0.08027591,0.341022718,0.369789871,0.146423477,0.032273682,0.01014094,0.003791683,0.002980939,0.002591477,0.001375285,0.002392022,0.000589044,0.001494422,0.000166727,2.12E-05,0.006153609,0.082138076,0.41050368,0.349393904,0.119761299,0.014477739,0.007501035,0.002017116,0.00304848,0.000967459,0.003020583,0.000179317,0.000419209,0.000397343,1.29E-04,8.22E-05,1.08E-02,9.47E-02,3.96E-01,3.37E-01,1.20E-01,1.81E-02,7.13E-03,3.31E-03,4.80E-03,2.21E-03,1.96E-03,9.38E-04,1.53E-03,1.44E-03,0.928431373,413.946213,5UTR
38,6803t16,1.57E-05,0.000350447,0.050379303,0.199644835,0.492681452,0.1409961,0.085209133,0.004273311,0.004915254,0.0025515,0.005716033,0.001923127,0.001136161,0.000974938,0.003378796,0.005853919,1.47E-05,0.000185981,0.010957812,0.271375743,0.412671258,0.168810621,0.094226362,0.016996482,0.013308039,0.002633766,0.002980727,0.001778502,0.00179024,0.000775462,0.00022225,0.001248,2.41E-05,1.34E-05,0.010580948,0.180614714,0.557296139,0.210129285,0.022938322,0.006755182,0.004937294,0.002498136,0.001490969,0.00077182,0.000810872,0.000190595,0.000268417,0.000703886,1.82E-05,1.83E-04,2.40E-02,2.17E-01,4.88E-01,1.73E-01,6.75E-02,9.34E-03,7.72E-03,2.56E-03,3.40E-03,1.49E-03,1.25E-03,6.47E-04,1.29E-03,2.60E-03,0.909803922,3119.323125,tRNA
39,6803t16-5UTR(Kopf),6.82E-05,0.000657313,0.083976371,0.221116679,0.417141207,0.127824666,0.105117412,0.004268153,0.009943762,0.005000715,0.008909603,0.002653393,0.001948033,0.000846946,0.006289756,0.004237836,6.29E-05,0.000254599,0.02384234,0.358436103,0.259669941,0.156567767,0.135835717,0.020182461,0.023002546,0.004443385,0.00294264,0.003203523,0.00412385,0.001990439,0,0.005338897,0.000102933,2.62E-05,0.013937055,0.18607978,0.638328993,0.121773169,0.01759863,0.004363569,0.008970477,0.004189776,0.001400674,0.001249365,0.001184967,0.00033423,0.000313801,0.000249363,7.80E-05,3.13E-04,4.06E-02,2.55E-01,4.38E-01,1.35E-01,8.62E-02,9.60E-03,1.40E-02,4.54E-03,4.42E-03,2.37E-03,2.42E-03,1.06E-03,2.20E-03,3.28E-03,0.880392157,777.4899639,5UTR
40,6803t17,0,0.000657337,0.026136457,0.162559832,0.549389474,0.167892884,0.058122587,0.009050617,0.003848389,0.002863204,0.004812726,0.001223384,0.000921804,0.001063589,0.003744899,0.007712817,5.45E-05,0.000237906,0.0112525,0.205696707,0.401030528,0.206601195,0.109103033,0.03136659,0.01765611,0.005168886,0.002787118,0.00163038,0.001926736,0.000767593,0.000507681,0.004097988,0.000114505,9.29E-05,0.013953538,0.15483091,0.490698148,0.259816803,0.043769288,0.014893993,0.008219544,0.00501579,0.003309528,0.000991691,0.001808694,0.000397946,0.000834133,0.001367123,5.63E-05,3.29E-04,1.71E-02,1.74E-01,4.80E-01,2.11E-01,7.03E-02,1.84E-02,9.91E-03,4.35E-03,3.64E-03,1.28E-03,1.55E-03,7.43E-04,1.70E-03,4.39E-03,0.939215686,8099.809599,tRNA
41,6803t18,0.000217293,0.000947104,0.04152513,0.275101193,0.502815195,0.114831625,0.040591787,0.003410938,0.004651002,0.003354312,0.00294829,0.001001864,0.000411569,0.000447345,0.0005718,0.007173552,0,0.000115767,0.00999936,0.276621597,0.411449798,0.176335631,0.069065515,0.018938411,0.019425407,0.005911742,0.002352108,0.000193051,0.003117688,0.001618689,0,0.004855236,0,0,0.016820893,0.208455251,0.558816289,0.161514965,0.028380567,0.010303153,0.003684668,0.004178021,0.002906928,0.001164744,0.002143569,0.000211407,0,0.001419545,7.24E-05,3.54E-04,2.28E-02,2.53E-01,4.91E-01,1.51E-01,4.60E-02,1.09E-02,9.25E-03,4.48E-03,2.74E-03,7.87E-04,1.89E-03,7.59E-04,1.91E-04,4.48E-03,0.913542576,269.5505104,tRNA
42,6803t18-3UTR(Kopf),0.000255092,0.000879252,0.037954832,0.260166233,0.514080776,0.116398859,0.043050495,0.004226752,0.004476867,0.003331998,0.003461163,0.001616648,0.000483164,0.000525163,0.000671268,0.008421436,0,0.000142836,0.008906332,0.269643451,0.410445543,0.184897197,0.071859608,0.017945994,0.016582134,0.005577799,0.002523223,0.00023819,0.002652056,0.002595134,0,0.005990503,0,0,0.014151806,0.202663749,0.559082837,0.168387659,0.030024712,0.010154829,0.002794738,0.003120527,0.003423304,0.00146106,0.002688904,0.00026519,0,0.001780685,8.50E-05,3.41E-04,2.03E-02,2.44E-01,4.95E-01,1.57E-01,4.83E-02,1.08E-02,7.95E-03,4.01E-03,3.14E-03,1.11E-03,1.94E-03,1.13E-03,2.24E-04,5.40E-03,0.894853587,218.5847123,3UTR
43,6803t18-5UTR(Kopf),0.000282221,0.001355575,0.041780434,0.293215944,0.486136899,0.121102495,0.036219485,0.003067307,0.006019101,0.001670614,0.001468394,0.000813876,0.000529742,0.00057579,0,0.005762121,0,0.000134924,0.012761151,0.269025557,0.426918497,0.173401404,0.063073176,0.020313752,0.016308908,0.004077501,0.002394295,0.000565899,0.003462615,0.00190366,0,0.005658662,0,0,0.01902849,0.197813803,0.574876962,0.156426968,0.026301616,0.008900705,0.005720728,0.003949755,0.001208347,0.00061721,0.003273193,0.000243977,0,0.001638244,9.41E-05,4.97E-04,2.45E-02,2.53E-01,4.96E-01,1.50E-01,4.19E-02,1.08E-02,9.35E-03,3.23E-03,1.69E-03,6.66E-04,2.42E-03,9.08E-04,0.00E+00,4.35E-03,0.939085599,90.71832012,5UTR
44,6803t19,2.99E-05,0.000508996,0.027183694,0.280091898,0.454718116,0.155073642,0.054106238,0.003424307,0.003891694,0.004268015,0.005225722,0.001836793,0.001299142,0.00079369,0.002263363,0.005284834,6.29E-05,0.000172991,0.008142056,0.195507343,0.358165284,0.261756068,0.111710896,0.021035874,0.009350726,0.006167057,0.011972384,0.006404961,0.005452201,0.000704718,0.000564341,0.002751973,7.83E-05,4.19E-05,0.009721653,0.118144314,0.516701591,0.253473759,0.047257765,0.009362229,0.020763202,0.004839623,0.006187032,0.006424026,0.004830135,0.000359371,0.000413676,0.001479683,5.70E-05,2.41E-04,1.50E-02,1.98E-01,4.43E-01,2.23E-01,7.10E-02,1.13E-02,1.13E-02,5.09E-03,7.80E-03,4.89E-03,3.86E-03,6.19E-04,1.08E-03,3.17E-03,0.890196078,5645.805539,tRNA
45,6803t19-3UTR(Kopf),3.42E-05,0.00052248,0.025131216,0.285425537,0.451715932,0.157066537,0.056206759,0.002803467,0.002872235,0.00323597,0.004348842,0.001587322,0.00130968,0.000816391,0.002232932,0.004690499,5.99E-05,0.000208976,0.009574502,0.212546432,0.348710119,0.263236718,0.114780563,0.01811267,0.00731296,0.003926697,0.007887499,0.004858805,0.004373014,0.000694547,0.000588131,0.003048486,8.00E-05,4.67E-05,0.008644321,0.11330531,0.527209494,0.27091536,0.03981758,0.008194344,0.01395178,0.003496393,0.004176882,0.004235031,0.00372391,0.000332637,0.000352181,0.001598043,5.80E-05,2.59E-04,1.45E-02,2.04E-01,4.43E-01,2.30E-01,7.03E-02,9.70E-03,8.05E-03,3.55E-03,5.47E-03,3.56E-03,3.14E-03,6.15E-04,1.06E-03,3.11E-03,0.888235294,3789.882005,3UTR
46,6803t19-5UTR(Kopf),4.78E-05,0.000547113,0.030972407,0.304694985,0.43612111,0.143808057,0.046390993,0.00512662,0.006854882,0.007296956,0.007258008,0.002500893,0.001324743,0.000726684,0.002101823,0.004226898,6.12E-05,0.000153069,0.006709166,0.168046907,0.359313887,0.268120354,0.108843085,0.02551522,0.012792302,0.01010403,0.019729432,0.009309056,0.007766874,0.00060784,0.000544404,0.002292739,9.04E-05,3.14E-05,0.009919904,0.112673637,0.486186539,0.239335901,0.06193716,0.012250366,0.03732179,0.007881309,0.011067599,0.011592332,0.007722222,0.000515845,0.000524991,0.001038971,6.65E-05,2.44E-04,1.59E-02,1.95E-01,4.27E-01,2.17E-01,7.24E-02,1.43E-02,1.90E-02,8.43E-03,1.27E-02,7.80E-03,5.60E-03,6.17E-04,1.06E-03,2.52E-03,0.907843137,2771.989972,5UTR
47,6803t20,2.50E-05,5.84E-05,0.007613579,0.142663848,0.568418969,0.20013198,0.05260599,0.0086448,0.003434447,0.002758952,0.00417763,0.001493825,0.000698674,0.000575749,0.002341476,0.004356703,4.56E-05,5.22E-05,0.000774996,0.085558916,0.489315796,0.266138781,0.101242387,0.025397918,0.019279449,0.004889473,0.001939783,0.001292319,0.001201534,0.000512669,0.000276363,0.002017415,6.44E-05,1.57E-05,0.001166324,0.056725323,0.432805842,0.407074532,0.060483812,0.018472181,0.01028242,0.006359734,0.002784199,0.000834562,0.001867942,0.000190556,0.000370137,0.000566783,4.50E-05,4.21E-05,3.18E-03,9.50E-02,4.97E-01,2.91E-01,7.14E-02,1.75E-02,1.10E-02,4.67E-03,2.97E-03,1.21E-03,1.26E-03,4.26E-04,9.96E-04,2.31E-03,0.906862745,190083.7678,tRNA
48,6803t20-3UTR(Kopf),2.34E-05,4.98E-05,0.005587882,0.104549442,0.582601243,0.203334242,0.063803419,0.013646518,0.005493092,0.00361683,0.004467169,0.00177172,0.001048902,0.000980917,0.002507147,0.006518271,4.76E-05,5.83E-05,0.000714112,0.069134931,0.442520529,0.292188488,0.12300947,0.034174412,0.017474598,0.006465783,0.003414378,0.0019976,0.001782485,0.001370398,0.000925706,0.004647316,7.39E-05,1.72E-05,0.001141241,0.05149745,0.4166227,0.404828896,0.072914055,0.02465018,0.008903709,0.006583605,0.003951642,0.001467235,0.002396064,0.000672359,0.001049479,0.003304222,4.83E-05,4.18E-05,2.48E-03,7.51E-02,4.81E-01,3.00E-01,8.66E-02,2.42E-02,1.06E-02,5.56E-03,3.94E-03,1.75E-03,1.74E-03,1.01E-03,1.49E-03,4.82E-03,0.919607843,74201.06215,3UTR
49,6803t21,1.37E-05,2.25E-05,0.002681346,0.132825245,0.449002626,0.25718765,0.116929562,0.011483425,0.005404507,0.005754743,0.004212361,0.001960656,0.001493936,0.00081872,0.002915986,0.007293069,1.24E-05,2.63E-05,0.000144045,0.068409906,0.442026284,0.294139355,0.131860129,0.036144919,0.01404761,0.002800149,0.002818446,0.001531276,0.001199192,0.000905985,0.000371817,0.00354506,1.72E-05,9.43E-06,0.000272472,0.029353656,0.422814286,0.41758907,0.072241611,0.031246287,0.012813582,0.006177231,0.002355258,0.001280389,0.002039321,0.000265205,0.000458464,0.001083734,1.44E-05,1.94E-05,1.03E-03,7.69E-02,4.38E-01,3.23E-01,1.07E-01,2.63E-02,1.08E-02,4.91E-03,3.13E-03,1.59E-03,1.58E-03,6.63E-04,1.25E-03,3.97E-03,0.930392157,311990.0883,tRNA
50,6803t21-3UTR(Kopf),1.40E-05,2.27E-05,0.002004541,0.119826875,0.441727979,0.257716584,0.130612456,0.013448705,0.006689758,0.006706919,0.004586114,0.002202887,0.001707705,0.000931353,0.003437422,0.008363943,1.28E-05,3.11E-05,0.000159916,0.066836494,0.427751355,0.283353652,0.146821256,0.043258197,0.015799369,0.002685903,0.003068276,0.001713515,0.00141662,0.00123976,0.000488453,0.005343452,1.98E-05,1.11E-05,0.000266409,0.025802652,0.435491504,0.41038317,0.064440717,0.038248899,0.008528226,0.008092238,0.002505022,0.001487315,0.002330736,0.000313355,0.00058133,0.001517376,1.55E-05,2.16E-05,8.10E-04,7.08E-02,4.35E-01,3.17E-01,1.14E-01,3.17E-02,1.03E-02,5.83E-03,3.39E-03,1.80E-03,1.82E-03,8.28E-04,1.50E-03,5.07E-03,0.948039216,81001.71482,3UTR
51,6803t22,4.93E-05,0.000545246,0.03352362,0.178465364,0.431931095,0.207767628,0.095096502,0.003383658,0.00386699,0.00538921,0.00844273,0.003074573,0.001548453,0.001558066,0.007514093,0.017843468,0.000132307,0.000249114,0.013887695,0.231316106,0.297696485,0.242118195,0.154228655,0.023532418,0.007049921,0.001804742,0.00390652,0.003864386,0.002898628,0.002180492,0.001322198,0.013603086,0.000209052,9.86E-05,0.012718976,0.131479582,0.549771687,0.223140878,0.054730674,0.009294638,0.004679311,0.001895183,0.001486084,0.001915168,0.002475214,0.000711069,0.001466746,0.004136221,1.30E-04,2.98E-04,2.00E-02,1.80E-01,4.26E-01,2.24E-01,1.01E-01,1.21E-02,5.20E-03,3.03E-03,4.61E-03,2.95E-03,2.31E-03,1.48E-03,3.43E-03,1.19E-02,0.87254902,4675.432508,tRNA
52,6803t22-3UTR(Kopf),5.30E-05,0.000572505,0.033312095,0.174895102,0.427800671,0.210792845,0.098125859,0.003310313,0.003958945,0.005450138,0.008650561,0.003180988,0.001650889,0.001660141,0.007957174,0.018628817,0.000142173,0.000232127,0.014108978,0.226858475,0.292044558,0.244951786,0.159605066,0.023764704,0.007071709,0.001758923,0.003763085,0.003965501,0.003054918,0.002379383,0.001381703,0.014686196,0.000230713,0.000104565,0.012093241,0.128103616,0.546789233,0.227958416,0.055777683,0.009437957,0.004793972,0.001936586,0.001507409,0.002038359,0.002650285,0.000752551,0.001524176,0.004531951,1.42E-04,3.03E-04,1.98E-02,1.77E-01,4.22E-01,2.28E-01,1.05E-01,1.22E-02,5.27E-03,3.05E-03,4.64E-03,3.06E-03,2.45E-03,1.60E-03,3.62E-03,1.26E-02,0.860784314,4251.633286,3UTR
53,6803t22-5UTR(Kopf),4.79E-05,0.00070171,0.044191428,0.215982667,0.422145168,0.198718223,0.077443724,0.002013309,0.002033153,0.004353621,0.007857405,0.003165615,0.001631695,0.001179291,0.005922648,0.012612481,0.000176144,0.000311484,0.016870526,0.255573701,0.283481338,0.257058665,0.147268881,0.015110833,0.003695327,0.00101957,0.00309916,0.003421368,0.002861202,0.001536927,0.001041543,0.007181049,0.000292283,0.000115907,0.014700791,0.142574302,0.557160343,0.213722179,0.052124203,0.005292032,0.002557814,0.000752813,0.001267522,0.001882259,0.002662998,0.000625167,0.001402706,0.003158964,1.72E-04,3.76E-04,2.53E-02,2.05E-01,4.21E-01,2.23E-01,9.23E-02,7.47E-03,2.76E-03,2.04E-03,4.07E-03,2.82E-03,2.39E-03,1.11E-03,2.79E-03,7.65E-03,0.873529412,2302.098806,5UTR
54,6803t23,3.85E-05,0.000588235,0.047337959,0.202979506,0.474841344,0.167410368,0.067500332,0.009403079,0.005038916,0.004779365,0.006489168,0.001804208,0.000895015,0.001196083,0.002436366,0.007261557,0.000129692,0.000189688,0.012849404,0.174147994,0.390061158,0.251292949,0.108683452,0.030807462,0.015504757,0.003907399,0.002798286,0.001995781,0.00164315,0.000923865,0.000419778,0.004419703,0.000225482,5.83E-05,0.013616441,0.157326772,0.503839339,0.248883623,0.049150374,0.012311729,0.005034353,0.003006133,0.001970579,0.001171803,0.001655309,0.000174485,0.000291543,0.001509204,1.31E-04,2.79E-04,2.46E-02,1.78E-01,4.56E-01,2.23E-01,7.51E-02,1.75E-02,8.53E-03,3.90E-03,3.75E-03,1.66E-03,1.40E-03,7.65E-04,1.05E-03,4.40E-03,0.945098039,22182.83721,tRNA
55,6803t24,1.37E-05,0.000322438,0.058795947,0.283170986,0.436374268,0.126447329,0.068900773,0.004594603,0.004503825,0.003466968,0.005298821,0.001234434,0.000452529,0.000470934,0.002810564,0.003141865,4.58E-05,0.000182106,0.011013315,0.321298513,0.346250049,0.165100955,0.085077164,0.01760489,0.033279209,0.003846644,0.004491674,0.003292087,0.003507596,0.001086814,0.000528937,0.003288361,0.000105893,1.09E-05,0.012741352,0.145322692,0.724748262,0.093013832,0.013248761,0.003372357,0.002879828,0.001620011,0.001110308,0.000709255,0.000589239,0.000162598,0.000172889,0.000297765,5.51E-05,1.72E-04,2.75E-02,2.50E-01,5.02E-01,1.28E-01,5.57E-02,8.52E-03,1.36E-02,2.98E-03,3.63E-03,1.75E-03,1.52E-03,5.73E-04,1.17E-03,2.24E-03,0.952941176,101491.6775,tRNA
56,6803t24-3UTR(Kopf),2.16E-05,0.000384096,0.050047339,0.191051581,0.451750736,0.16305052,0.101614114,0.009145268,0.007765166,0.005119037,0.00693187,0.001583635,0.000753893,0.000783603,0.004351445,0.005646078,8.16E-05,0.000135009,0.00999047,0.235542524,0.33111119,0.195212821,0.113000542,0.032996621,0.057640751,0.006732105,0.004925414,0.002842828,0.002664956,0.001637086,0.000521327,0.004853329,0.000111395,2.32E-05,0.016273242,0.161914206,0.61008791,0.153197551,0.028743584,0.010424035,0.008898955,0.004452482,0.002790628,0.001001727,0.001009897,0.000218868,0.0003586,0.000605146,7.15E-05,1.81E-04,2.54E-02,1.96E-01,4.64E-01,1.70E-01,8.11E-02,1.75E-02,2.48E-02,5.43E-03,4.88E-03,1.81E-03,1.48E-03,8.80E-04,1.74E-03,3.70E-03,0.959803922,20456.20021,3UTR
57,6803t25,6.68E-05,0.001436753,0.074776629,0.204495181,0.427006625,0.125308949,0.080591634,0.013261228,0.010255401,0.005983657,0.009122439,0.001771142,0.001424692,0.003650112,0.013729609,0.027119192,0.000115549,0.000277878,0.022161022,0.188904125,0.279470423,0.225304996,0.131981396,0.044531799,0.046445786,0.013856213,0.005859955,0.00441656,0.005008546,0.005183363,0.004369325,0.022081528,3.15E-05,5.73E-05,0.039293354,0.149463671,0.625446897,0.12295079,0.02714162,0.011409789,0.00632909,0.006445401,0.003594891,0.001511132,0.002300615,0.000354958,0.001416364,0.002284143,7.13E-05,5.91E-04,4.54E-02,1.81E-01,4.44E-01,1.58E-01,7.99E-02,2.31E-02,2.10E-02,8.76E-03,6.19E-03,2.57E-03,2.91E-03,3.06E-03,6.51E-03,1.72E-02,0.87254902,1919.512647,tRNA
58,6803t25-3UTR(Kopf),9.83E-05,0.001556507,0.06827628,0.197640907,0.430295275,0.123033765,0.085434746,0.007156811,0.005651381,0.006470628,0.010415465,0.002154068,0.001797854,0.005211016,0.018140187,0.036666828,0.000107802,0.000409338,0.027303091,0.228137563,0.265014408,0.206561294,0.137654031,0.025099529,0.030202737,0.009797441,0.005166668,0.005265004,0.006819663,0.007395972,0.003804612,0.041202005,5.88E-05,5.49E-05,0.032428371,0.149638511,0.656971256,0.114910397,0.018532014,0.005934092,0.004792869,0.003968201,0.002614748,0.001749215,0.002315761,0.000519945,0.001903839,0.003665858,8.83E-05,6.74E-04,4.27E-02,1.92E-01,4.51E-01,1.48E-01,8.05E-02,1.27E-02,1.35E-02,6.75E-03,6.07E-03,3.06E-03,3.64E-03,4.38E-03,7.95E-03,2.72E-02,0.870588235,1113.880725,3UTR
59,6803t26,5.56E-05,0.000145771,0.017900894,0.163519293,0.43891058,0.173447126,0.126327875,0.005767306,0.008531309,0.006818863,0.009741043,0.003544647,0.001285752,0.003528447,0.007939851,0.032535644,5.68E-05,0.000142599,0.002685686,0.154174097,0.309541293,0.252415203,0.163428873,0.03433984,0.02713416,0.00524016,0.00597646,0.004626593,0.004514349,0.004669284,0.00218546,0.028787835,8.13E-05,2.25E-05,0.002356706,0.059272915,0.60177097,0.224947567,0.060469214,0.015664696,0.013810055,0.005297002,0.00433703,0.002515498,0.002454809,0.000823153,0.001315048,0.004942854,6.46E-05,1.04E-04,7.65E-03,1.26E-01,4.50E-01,2.17E-01,1.17E-01,1.86E-02,1.65E-02,5.79E-03,6.68E-03,3.56E-03,2.75E-03,3.01E-03,3.81E-03,2.21E-02,0.855882353,39582.95018,tRNA
60,6803t26-3UTR(Kopf),5.09E-05,0.000134089,0.017024256,0.159502656,0.434371392,0.171871453,0.132715556,0.005818505,0.008731338,0.007114572,0.010056229,0.003658477,0.00133046,0.003793555,0.008576753,0.035249763,5.34E-05,0.000144858,0.002522316,0.148995554,0.301055621,0.252731979,0.171973817,0.033681283,0.027356427,0.004961245,0.006122668,0.00478977,0.004759977,0.005130497,0.002410299,0.03323123,7.90E-05,2.39E-05,0.002075113,0.054804691,0.59587829,0.231547566,0.062256137,0.016197893,0.014109864,0.005366716,0.004412627,0.002730871,0.002560439,0.000906553,0.001509223,0.005620078,6.11E-05,1.01E-04,7.21E-03,1.21E-01,4.44E-01,2.19E-01,1.22E-01,1.86E-02,1.67E-02,5.81E-03,6.86E-03,3.73E-03,2.88E-03,3.28E-03,4.17E-03,2.47E-02,0.854901961,32475.28661,3UTR
